noun	year	match_count	volume_count
Dress_NOUN	1515	1	1
Dress_NOUN	1520	1	1
Dress_NOUN	1524	1	1
Dress_NOUN	1623	1	1
Dress_NOUN	1645	2	1
Dress_NOUN	1653	1	1
Dress_NOUN	1664	1	1
Dress_NOUN	1668	1	1
Dress_NOUN	1671	1	1
Dress_NOUN	1675	4	3
Dress_NOUN	1676	2	2
Dress_NOUN	1677	4	2
Dress_NOUN	1681	8	3
Dress_NOUN	1684	1	1
Dress_NOUN	1685	1	1
Dress_NOUN	1686	2	1
Dress_NOUN	1688	2	2
Dress_NOUN	1689	4	4
Dress_NOUN	1692	16	4
Dress_NOUN	1693	8	4
Dress_NOUN	1694	15	6
Dress_NOUN	1695	9	4
Dress_NOUN	1696	3	1
Dress_NOUN	1697	1	1
Dress_NOUN	1698	17	6
Dress_NOUN	1699	11	9
Dress_NOUN	1700	12	7
Dress_NOUN	1701	15	9
Dress_NOUN	1702	25	13
Dress_NOUN	1703	26	8
Dress_NOUN	1704	49	16
Dress_NOUN	1705	36	18
Dress_NOUN	1706	63	19
Dress_NOUN	1707	45	18
Dress_NOUN	1708	54	22
Dress_NOUN	1709	33	15
Dress_NOUN	1710	102	25
Dress_NOUN	1711	96	21
Dress_NOUN	1712	12	8
Dress_NOUN	1713	115	19
Dress_NOUN	1714	97	26
Dress_NOUN	1715	29	16
Dress_NOUN	1716	25	7
Dress_NOUN	1717	53	16
Dress_NOUN	1718	51	18
Dress_NOUN	1719	45	14
Dress_NOUN	1720	67	25
Dress_NOUN	1721	32	10
Dress_NOUN	1722	87	25
Dress_NOUN	1723	65	16
Dress_NOUN	1724	84	26
Dress_NOUN	1725	78	21
Dress_NOUN	1726	134	36
Dress_NOUN	1727	136	41
Dress_NOUN	1728	75	38
Dress_NOUN	1729	142	35
Dress_NOUN	1730	157	33
Dress_NOUN	1731	83	38
Dress_NOUN	1732	98	32
Dress_NOUN	1733	53	17
Dress_NOUN	1734	129	26
Dress_NOUN	1735	134	30
Dress_NOUN	1736	135	36
Dress_NOUN	1737	168	45
Dress_NOUN	1738	84	25
Dress_NOUN	1739	128	41
Dress_NOUN	1740	159	37
Dress_NOUN	1741	81	25
Dress_NOUN	1742	78	35
Dress_NOUN	1743	154	48
Dress_NOUN	1744	122	26
Dress_NOUN	1745	93	32
Dress_NOUN	1746	79	21
Dress_NOUN	1747	311	46
Dress_NOUN	1748	70	33
Dress_NOUN	1749	137	47
Dress_NOUN	1750	192	49
Dress_NOUN	1751	128	55
Dress_NOUN	1752	168	42
Dress_NOUN	1753	248	44
Dress_NOUN	1754	118	42
Dress_NOUN	1755	124	37
Dress_NOUN	1756	50	17
Dress_NOUN	1757	188	36
Dress_NOUN	1758	136	33
Dress_NOUN	1759	87	34
Dress_NOUN	1760	84	27
Dress_NOUN	1761	77	22
Dress_NOUN	1762	75	16
Dress_NOUN	1763	55	16
Dress_NOUN	1764	51	36
Dress_NOUN	1765	63	24
Dress_NOUN	1766	82	30
Dress_NOUN	1767	49	26
Dress_NOUN	1768	67	13
Dress_NOUN	1769	54	25
Dress_NOUN	1770	68	18
Dress_NOUN	1771	39	13
Dress_NOUN	1772	79	32
Dress_NOUN	1773	31	16
Dress_NOUN	1774	81	21
Dress_NOUN	1775	57	19
Dress_NOUN	1776	56	22
Dress_NOUN	1777	67	27
Dress_NOUN	1778	41	15
Dress_NOUN	1779	43	15
Dress_NOUN	1780	39	16
Dress_NOUN	1781	49	26
Dress_NOUN	1782	56	20
Dress_NOUN	1783	37	17
Dress_NOUN	1784	73	27
Dress_NOUN	1785	21	14
Dress_NOUN	1786	38	19
Dress_NOUN	1787	33	20
Dress_NOUN	1788	185	46
Dress_NOUN	1789	52	26
Dress_NOUN	1790	80	26
Dress_NOUN	1791	63	34
Dress_NOUN	1792	73	41
Dress_NOUN	1793	60	31
Dress_NOUN	1794	66	27
Dress_NOUN	1795	324	37
Dress_NOUN	1796	84	33
Dress_NOUN	1797	252	36
Dress_NOUN	1798	63	33
Dress_NOUN	1799	123	32
Dress_NOUN	1800	99	45
Dress_NOUN	1801	101	53
Dress_NOUN	1802	163	60
Dress_NOUN	1803	219	57
Dress_NOUN	1804	151	77
Dress_NOUN	1805	234	80
Dress_NOUN	1806	194	115
Dress_NOUN	1807	243	96
Dress_NOUN	1808	152	69
Dress_NOUN	1809	137	92
Dress_NOUN	1810	237	82
Dress_NOUN	1811	281	125
Dress_NOUN	1812	232	82
Dress_NOUN	1813	254	71
Dress_NOUN	1814	265	83
Dress_NOUN	1815	341	113
Dress_NOUN	1816	315	82
Dress_NOUN	1817	304	132
Dress_NOUN	1818	347	132
Dress_NOUN	1819	269	115
Dress_NOUN	1820	254	91
Dress_NOUN	1821	211	81
Dress_NOUN	1822	310	140
Dress_NOUN	1823	273	143
Dress_NOUN	1824	300	151
Dress_NOUN	1825	405	152
Dress_NOUN	1826	224	93
Dress_NOUN	1827	326	142
Dress_NOUN	1828	186	99
Dress_NOUN	1829	303	119
Dress_NOUN	1830	265	150
Dress_NOUN	1831	410	182
Dress_NOUN	1832	375	138
Dress_NOUN	1833	258	155
Dress_NOUN	1834	267	141
Dress_NOUN	1835	423	234
Dress_NOUN	1836	435	208
Dress_NOUN	1837	514	244
Dress_NOUN	1838	633	238
Dress_NOUN	1839	346	187
Dress_NOUN	1840	435	188
Dress_NOUN	1841	408	187
Dress_NOUN	1842	612	194
Dress_NOUN	1843	480	220
Dress_NOUN	1844	414	184
Dress_NOUN	1845	450	225
Dress_NOUN	1846	409	234
Dress_NOUN	1847	404	217
Dress_NOUN	1848	414	251
Dress_NOUN	1849	471	238
Dress_NOUN	1850	684	305
Dress_NOUN	1851	528	250
Dress_NOUN	1852	657	329
Dress_NOUN	1853	727	341
Dress_NOUN	1854	675	400
Dress_NOUN	1855	829	388
Dress_NOUN	1856	886	416
Dress_NOUN	1857	673	343
Dress_NOUN	1858	683	367
Dress_NOUN	1859	735	388
Dress_NOUN	1860	790	352
Dress_NOUN	1861	932	328
Dress_NOUN	1862	509	233
Dress_NOUN	1863	442	207
Dress_NOUN	1864	575	250
Dress_NOUN	1865	514	281
Dress_NOUN	1866	372	232
Dress_NOUN	1867	522	249
Dress_NOUN	1868	632	335
Dress_NOUN	1869	657	367
Dress_NOUN	1870	759	353
Dress_NOUN	1871	651	320
Dress_NOUN	1872	658	364
Dress_NOUN	1873	608	340
Dress_NOUN	1874	709	366
Dress_NOUN	1875	725	411
Dress_NOUN	1876	1356	519
Dress_NOUN	1877	896	477
Dress_NOUN	1878	933	444
Dress_NOUN	1879	840	435
Dress_NOUN	1880	1001	532
Dress_NOUN	1881	1049	576
Dress_NOUN	1882	1209	638
Dress_NOUN	1883	1395	718
Dress_NOUN	1884	1087	648
Dress_NOUN	1885	1225	734
Dress_NOUN	1886	1110	503
Dress_NOUN	1887	1293	600
Dress_NOUN	1888	1082	601
Dress_NOUN	1889	1001	575
Dress_NOUN	1890	1011	590
Dress_NOUN	1891	1041	569
Dress_NOUN	1892	1025	626
Dress_NOUN	1893	1108	598
Dress_NOUN	1894	977	534
Dress_NOUN	1895	1081	588
Dress_NOUN	1896	1343	682
Dress_NOUN	1897	1311	664
Dress_NOUN	1898	1362	716
Dress_NOUN	1899	1375	812
Dress_NOUN	1900	1420	845
Dress_NOUN	1901	1487	780
Dress_NOUN	1902	1547	900
Dress_NOUN	1903	1768	746
Dress_NOUN	1904	2330	924
Dress_NOUN	1905	1689	902
Dress_NOUN	1906	1962	1023
Dress_NOUN	1907	1699	926
Dress_NOUN	1908	1733	857
Dress_NOUN	1909	1514	786
Dress_NOUN	1910	2010	852
Dress_NOUN	1911	1653	778
Dress_NOUN	1912	1799	889
Dress_NOUN	1913	1629	753
Dress_NOUN	1914	1790	839
Dress_NOUN	1915	1845	760
Dress_NOUN	1916	1699	687
Dress_NOUN	1917	1558	748
Dress_NOUN	1918	1396	499
Dress_NOUN	1919	1363	620
Dress_NOUN	1920	1940	766
Dress_NOUN	1921	1450	685
Dress_NOUN	1922	2133	781
Dress_NOUN	1923	1735	761
Dress_NOUN	1924	2001	682
Dress_NOUN	1925	1630	674
