gameid,time,roundNum,sender,contents
2444-b,1447691240444,1,speaker,"king of the jungle"
2444-b,1447691258886,2,speaker,"blue butterfly"
2444-b,1447691271687,3,speaker,"pink blowdryer"
2444-b,1447691282210,4,speaker,"white phone"
2444-b,1447691290701,5,speaker,"red stapler"
2444-b,1447691300141,6,speaker,"red bowl"
2444-b,1447691309252,7,speaker,"dark avacado"
2444-b,1447691327226,8,speaker,"smaal orange 5 ball"
2444-b,1447691340370,8,listener,"saying "small 5" would be sufficient "
2444-b,1447691349465,9,speaker,"baseball"
2444-b,1447691354907,10,speaker,"tire"
2444-b,1447691361671,11,speaker,"banana"
2444-b,1447691371722,12,speaker,"orange hanger"
2444-b,1447691377871,13,speaker,"chick"
2444-b,1447691386635,14,speaker,"old dresser"
2444-b,1447691391881,15,speaker,"mailbox"
2444-b,1447691396722,16,speaker,"bear"
2444-b,1447691423576,17,speaker,"yellow tractor"
2444-b,1447691434123,18,speaker,"yellow tractor"
2444-b,1447691438982,19,speaker,"football"
2444-b,1447691451327,20,speaker,"redberry"
2444-b,1447691455621,21,speaker,"bear"
2444-b,1447691461622,22,speaker,"squash"
2444-b,1447691472465,23,speaker,"big red toothbrush"
2444-b,1447691477318,23,listener,"big red would work"
2444-b,1447691490400,24,speaker,"rubber duck"
2444-b,1447691498831,25,speaker,"watermelon slice"
2444-b,1447691508726,26,speaker,"pink flamingo"
2444-b,1447691514805,27,speaker,"top hat"
2444-b,1447691520980,28,speaker,"strawberry"
2444-b,1447691526587,29,speaker,"lion"
2444-b,1447691539907,30,speaker,"violin"
2444-b,1447691547483,31,speaker,"pink golfball"
2444-b,1447691561087,32,speaker,"yello tam"
2444-b,1447691570972,32,listener,"if it's the only yellow one just say 'yellow' i'll understand"
2444-b,1447691593115,33,listener,"small white? big white? pink?"
2444-b,1447691598302,33,speaker," big wedding cake with bride and groom"
2444-b,1447691605717,34,speaker,"piano"
2444-b,1447691612402,35,speaker,"pimk flamingo"
2444-b,1447691623782,36,speaker,"violet ornament"
2444-b,1447691634810,38,speaker,"green jalapeno"
2444-b,1447691643697,38,speaker,"yellow lemon"
2444-b,1447691650450,39,speaker,"strawberry"
2444-b,1447691657322,40,speaker,"mailbox"
2444-b,1447691668095,41,speaker,"egg plant"
2444-b,1447691673760,42,speaker,"tooth"
2444-b,1447691679311,43,speaker,"caot"
2444-b,1447691689020,44,speaker,"tennis ball"
2444-b,1447691697421,45,speaker,"fresh brocoli"
2444-b,1447691706735,46,speaker,"green bracelet"
2444-b,1447691724339,47,speaker,"red  push pin"
2444-b,1447691730952,48,speaker,"basketball"
2444-b,1447691736892,49,speaker,"rhino"
2444-b,1447691751238,50,speaker,"trumpet"
2444-b,1447691758520,51,speaker,"snowflake"
2444-b,1447691772507,53,speaker,"fresh brocoli"
2444-b,1447691779385,54,speaker,"snowflake"
2444-b,1447691787125,55,speaker,"ketchup"
2444-b,1447691795652,56,speaker,"coconut"
2444-b,1447691802576,57,speaker,"pumpkin"
2444-b,1447691807733,58,speaker,"bear"
2444-b,1447691814799,59,speaker,"violin"
2444-b,1447691827472,60,speaker,"white cup and saucer"
2444-b,1447691831472,61,speaker,"tomato"
2444-b,1447691837448,62,speaker,"pumpkin"
2444-b,1447691844741,63,speaker,"larger turtle"
2444-b,1447691857321,64,speaker,"green pad"
2444-b,1447691865139,65,speaker,"motorcycle"
2444-b,1447691875777,66,speaker,"bigger purple candle"
2444-b,1447691885656,67,speaker,"bigger yellow balloon"
2444-b,1447691896449,68,speaker,"red chair"
2444-b,1447691909190,69,speaker,"smaller blue mat"
2444-b,1447691923555,70,speaker,"unique vegetable"
2444-b,1447691934915,71,speaker,"smaller green electric guitar"
2444-b,1447691951860,73,speaker,"rred small bin with lid"
2444-b,1447691960517,75,speaker,"brown hoodie"
2444-b,1447691964168,75,speaker,"lamb"
2444-b,1447691968982,76,speaker,"lime"
2444-b,1447691974600,77,speaker,"basketball"
2444-b,1447691980484,78,speaker,"brown belt"
2444-b,1447691987207,79,speaker,"top hat"
2444-b,1447691990997,80,speaker,"banana"
2444-b,1447691996011,81,speaker,"feather"
2444-b,1447692002437,82,speaker,"pink frame"
2444-b,1447692007844,84,speaker,"blue comb"
2444-b,1447692012147,84,speaker,"pumpkin"
2444-b,1447692017126,85,speaker,"piano"
2444-b,1447692026092,87,speaker,"red bike"
2444-b,1447692030675,87,speaker,"fire truck"
2444-b,1447692036742,88,speaker,"snake"
2444-b,1447692043861,89,speaker,"black beble"
2444-b,1447692048348,89,listener,"when 2 are exact same you don't need to type"
2444-b,1447692055975,90,speaker,"glove"
2444-b,1447692060532,91,speaker,"ornage"
2444-b,1447692067561,92,speaker,"garlic"
2444-b,1447692074020,93,speaker,"firetruck"
2444-b,1447692079752,94,speaker,"red yarn"
2444-b,1447692085812,96,speaker,"yellow shoe"
2444-b,1447692088405,96,speaker,"fox"
2444-b,1447692092216,97,speaker,"lime"
2444-b,1447692098215,98,speaker,"red bin"
2444-b,1447692108350,99,speaker,"bigger yellow napkin"
2444-b,1447692112056,100,speaker,"fox"
2444-b,1447692119097,101,speaker,"pumpkin"
2444-b,1447692124855,102,speaker,"pinguin"
2444-b,1447692129740,103,speaker,"mailbox"
2444-b,1447692134505,104,speaker,"snake"
2444-b,1447692139396,105,speaker,"tomato"
2444-b,1447692144555,106,speaker,"firetruck"
2444-b,1447692150185,107,speaker,"elephant"
2444-b,1447692162647,108,speaker,"bigger purple"
