noun	year	match_count	volume_count
ambulance_NOUN	1515	1	1
ambulance_NOUN	1706	1	1
ambulance_NOUN	1777	9	1
ambulance_NOUN	1800	6	2
ambulance_NOUN	1801	2	1
ambulance_NOUN	1808	6	2
ambulance_NOUN	1809	1	1
ambulance_NOUN	1814	169	4
ambulance_NOUN	1817	7	5
ambulance_NOUN	1818	1	1
ambulance_NOUN	1820	2	2
ambulance_NOUN	1821	2	1
ambulance_NOUN	1823	2	2
ambulance_NOUN	1824	10	9
ambulance_NOUN	1825	5	3
ambulance_NOUN	1826	14	3
ambulance_NOUN	1827	5	4
ambulance_NOUN	1828	5	5
ambulance_NOUN	1829	2	1
ambulance_NOUN	1830	10	6
ambulance_NOUN	1831	5	5
ambulance_NOUN	1832	7	3
ambulance_NOUN	1833	3	3
ambulance_NOUN	1835	1	1
ambulance_NOUN	1837	3	3
ambulance_NOUN	1838	20	9
ambulance_NOUN	1839	5	3
ambulance_NOUN	1840	14	1
ambulance_NOUN	1841	3	3
ambulance_NOUN	1842	1	1
ambulance_NOUN	1843	14	5
ambulance_NOUN	1844	8	7
ambulance_NOUN	1845	13	9
ambulance_NOUN	1846	11	7
ambulance_NOUN	1848	31	25
ambulance_NOUN	1849	5	5
ambulance_NOUN	1850	58	27
ambulance_NOUN	1851	9	8
ambulance_NOUN	1852	49	25
ambulance_NOUN	1853	14	13
ambulance_NOUN	1854	107	32
ambulance_NOUN	1855	181	61
ambulance_NOUN	1856	287	83
ambulance_NOUN	1857	264	61
ambulance_NOUN	1858	113	32
ambulance_NOUN	1859	71	37
ambulance_NOUN	1860	80	48
ambulance_NOUN	1861	498	56
ambulance_NOUN	1862	422	113
ambulance_NOUN	1863	451	111
ambulance_NOUN	1864	969	170
ambulance_NOUN	1865	739	192
ambulance_NOUN	1866	1328	197
ambulance_NOUN	1867	807	156
ambulance_NOUN	1868	699	172
ambulance_NOUN	1869	304	85
ambulance_NOUN	1870	419	94
ambulance_NOUN	1871	1225	182
ambulance_NOUN	1872	591	137
ambulance_NOUN	1873	2279	126
ambulance_NOUN	1874	398	146
ambulance_NOUN	1875	657	180
ambulance_NOUN	1876	452	139
ambulance_NOUN	1877	795	156
ambulance_NOUN	1878	838	176
ambulance_NOUN	1879	510	174
ambulance_NOUN	1880	506	186
ambulance_NOUN	1881	549	207
ambulance_NOUN	1882	917	238
ambulance_NOUN	1883	691	231
ambulance_NOUN	1884	1047	243
ambulance_NOUN	1885	932	276
ambulance_NOUN	1886	787	226
ambulance_NOUN	1887	1024	308
ambulance_NOUN	1888	953	284
ambulance_NOUN	1889	882	245
ambulance_NOUN	1890	895	277
ambulance_NOUN	1891	892	282
ambulance_NOUN	1892	987	306
ambulance_NOUN	1893	1957	353
ambulance_NOUN	1894	914	339
ambulance_NOUN	1895	1470	413
ambulance_NOUN	1896	1112	449
ambulance_NOUN	1897	1239	426
ambulance_NOUN	1898	1670	545
ambulance_NOUN	1899	1735	623
ambulance_NOUN	1900	2719	728
ambulance_NOUN	1901	2083	658
ambulance_NOUN	1902	2189	630
ambulance_NOUN	1903	1765	597
ambulance_NOUN	1904	1623	621
ambulance_NOUN	1905	2070	692
ambulance_NOUN	1906	1993	634
ambulance_NOUN	1907	1983	721
ambulance_NOUN	1908	1743	702
ambulance_NOUN	1909	1829	635
ambulance_NOUN	1910	2014	718
ambulance_NOUN	1911	2561	717
ambulance_NOUN	1912	2164	824
ambulance_NOUN	1913	1739	734
ambulance_NOUN	1914	2632	852
ambulance_NOUN	1915	4314	1117
ambulance_NOUN	1916	5458	1172
ambulance_NOUN	1917	6245	1505
ambulance_NOUN	1918	7806	1470
ambulance_NOUN	1919	6521	1444
ambulance_NOUN	1920	4091	1227
ambulance_NOUN	1921	3904	950
ambulance_NOUN	1922	2763	975
ambulance_NOUN	1923	2691	721
ambulance_NOUN	1924	3197	578
ambulance_NOUN	1925	1459	677
ambulance_NOUN	1926	1449	579
ambulance_NOUN	1927	1820	695
ambulance_NOUN	1928	1821	722
ambulance_NOUN	1929	1915	761
ambulance_NOUN	1930	2331	887
