noun	year	match_count	volume_count
objects_NOUN	1505	10	1
objects_NOUN	1507	1	1
objects_NOUN	1520	3	1
objects_NOUN	1524	5	1
objects_NOUN	1563	8	1
objects_NOUN	1564	1	1
objects_NOUN	1572	2	1
objects_NOUN	1574	5	1
objects_NOUN	1575	2	1
objects_NOUN	1579	2	2
objects_NOUN	1581	6	2
objects_NOUN	1582	4	1
objects_NOUN	1590	28	2
objects_NOUN	1600	1	1
objects_NOUN	1607	28	1
objects_NOUN	1611	1	1
objects_NOUN	1620	3	1
objects_NOUN	1624	2	1
objects_NOUN	1634	3	3
objects_NOUN	1635	25	1
objects_NOUN	1637	1	1
objects_NOUN	1638	2	1
objects_NOUN	1640	4	1
objects_NOUN	1642	1	1
objects_NOUN	1643	3	1
objects_NOUN	1644	13	2
objects_NOUN	1645	3	1
objects_NOUN	1647	1	1
objects_NOUN	1648	18	1
objects_NOUN	1649	7	4
objects_NOUN	1650	2	2
objects_NOUN	1651	15	2
objects_NOUN	1653	2	2
objects_NOUN	1654	2	1
objects_NOUN	1655	19	3
objects_NOUN	1656	20	2
objects_NOUN	1657	11	3
objects_NOUN	1658	22	6
objects_NOUN	1659	5	1
objects_NOUN	1661	4	2
objects_NOUN	1662	1	1
objects_NOUN	1663	4	4
objects_NOUN	1664	13	4
objects_NOUN	1665	1	1
objects_NOUN	1666	7	2
objects_NOUN	1667	34	3
objects_NOUN	1668	12	2
objects_NOUN	1669	10	3
objects_NOUN	1670	7	3
objects_NOUN	1671	3	2
objects_NOUN	1672	4	1
objects_NOUN	1673	17	7
objects_NOUN	1675	30	6
objects_NOUN	1676	39	6
objects_NOUN	1677	45	7
objects_NOUN	1678	32	6
objects_NOUN	1679	22	5
objects_NOUN	1680	35	4
objects_NOUN	1681	10	1
objects_NOUN	1682	17	10
objects_NOUN	1683	45	6
objects_NOUN	1684	103	6
objects_NOUN	1685	39	10
objects_NOUN	1686	24	9
objects_NOUN	1687	6	6
objects_NOUN	1688	13	5
objects_NOUN	1689	9	4
objects_NOUN	1690	7	3
objects_NOUN	1692	11	4
objects_NOUN	1693	25	6
objects_NOUN	1694	20	7
objects_NOUN	1695	14	4
objects_NOUN	1696	8	4
objects_NOUN	1697	6	3
objects_NOUN	1698	47	9
objects_NOUN	1699	48	7
objects_NOUN	1700	30	8
objects_NOUN	1701	96	21
objects_NOUN	1702	20	7
objects_NOUN	1703	25	7
objects_NOUN	1704	32	13
objects_NOUN	1705	18	9
objects_NOUN	1706	47	10
objects_NOUN	1707	25	8
objects_NOUN	1708	39	13
objects_NOUN	1709	140	8
objects_NOUN	1710	28	9
objects_NOUN	1711	15	11
objects_NOUN	1712	33	8
objects_NOUN	1713	117	9
objects_NOUN	1714	14	6
objects_NOUN	1715	8	6
objects_NOUN	1716	139	6
objects_NOUN	1717	91	13
objects_NOUN	1718	79	5
objects_NOUN	1719	49	8
objects_NOUN	1720	143	13
objects_NOUN	1721	119	11
objects_NOUN	1722	102	11
objects_NOUN	1723	21	9
objects_NOUN	1724	41	15
objects_NOUN	1725	149	9
objects_NOUN	1726	55	18
objects_NOUN	1727	48	19
objects_NOUN	1728	212	33
objects_NOUN	1729	80	23
objects_NOUN	1730	444	31
objects_NOUN	1731	169	26
objects_NOUN	1732	328	30
objects_NOUN	1733	64	13
objects_NOUN	1734	114	22
objects_NOUN	1735	59	15
objects_NOUN	1736	187	27
objects_NOUN	1737	444	31
objects_NOUN	1738	1167	29
objects_NOUN	1739	188	25
objects_NOUN	1740	288	27
objects_NOUN	1741	104	27
objects_NOUN	1742	311	37
objects_NOUN	1743	479	34
